id,secs_elapsed
021jjbvslg,802952.0
021vzwpa8w,876328.0
022m8al7xx,1678254.0
022tctcqid,86628.0
023mzjguit,1010237.0
024ata8x3d,268992.0
025qxbsaog,174219.0
025sv1949e,455461.0
0262vs5rv9,3077992.0
026a0etyle,773984.0
026vkxnrk4,2711576.0
02708gikhn,1498667.0
0283egj0y1,3189257.0
0291diw5cw,3764777.0
029elfv342,389591.0
029q92mbfc,1158338.0
02a81kpn4e,1261119.0
02asl3rrf6,7828502.0
02ba36r0nc,598045.0
02bt4nuqa7,5356618.0
02c9qrqjjj,85999.0
02ce32w92h,3599027.0
02cge47jti,5550.0
02czjh08pf,519179.0
02de4s2hih,465661.0
02dhda2kmg,167081.0
02ecq5h910,578718.0
02eegxrmj7,561182.0
02fcjjq68w,72715.0
02fijefank,709909.0
02fmcylrlm,152216.0
02fn9c7olr,3777086.0
02fpbgovh4,743773.0
02g0fo4l82,1478652.0
02g9duq4ga,1516510.0
02gffb0lmn,918629.0
02havb7pzy,574875.0
02iiv5uezr,381718.0
02ik7t8rkk,2342203.0
02im2ohths,341245.0
02j260ssrf,287491.0
02j4ylsh0c,797149.0
02k49wa6hr,213942.0
02k8wrwgnu,1557866.0
02kb36zdhj,914065.0
02kt8tm26z,1140779.0
02lwrezgcg,2929787.0
02m32xboxk,69725.0
02mmcmyxg7,111398.0
02mt1crsnv,430045.0
02mz7mbybi,99432.0
02n7m15h1g,3801465.0
02n8sodt3y,180821.0
02ncc0ecqf,144430.0
02oc9de1sl,37376.0
02p64iakjq,2958069.0
02pvwhxx93,1380848.0
02q0ty05cd,131587.0
02qb0auypq,1589460.0
02qfbyaf6w,85161.0
02r7iod8l7,327281.0
02rwvvi7oz,436143.0
02sb9a97k6,3270586.0
02sdu24lxu,733870.0
02sgboyndc,758901.0
02sin79z6x,3560573.0
02sjeoorpr,617633.0
02sozgahea,1042645.0
02szevxnoq,384017.0
02tcqbrxx2,4917187.0
02tptrizx7,3152528.0
02twbekd24,165955.0
02uj0ftceu,143491.0
02uoki5320,1276265.0
02uxtg3dik,2198195.0
02vkwidp14,1399074.0
02w52j3jea,2758403.0
02wtzvhxn0,1217048.0
02x37esx4i,4785460.0
02xa1emuaf,1358339.0
02y2ip8rgp,281190.0
02ys5fs5ii,1641640.0
02z0mwv33k,5459733.0
030c8t8bl6,4713131.0
0310kb1tb0,223288.0
031r1hf01q,2643548.0
031t8x9lia,510418.0
031tm6kgcm,1845453.0
031xzrmpw0,3391629.0
032fkjc285,2051365.0
032nrcprr4,369511.0
032xdj62yj,294290.0
033oexa2qw,886827.0
033qwzzv1o,643494.0
0345yf7vn3,4496091.0
034allh3nj,1131394.0
034wb5yojk,1572583.0
0351iaxpmi,93468.0
035wxdnz4m,49748.0
036qtdh8u5,793662.0
0375vz017c,1903654.0
037h89adk4,1577.0
037sfsryq2,98026.0
03851lf962,42029.0
038c6xuq98,1038649.0
038fa3ysec,1530906.0
038hzjd6ib,1107875.0
038m85qtt1,1400199.0
038sonvxoa,429428.0
038u3944xs,-1.0
038woowsui,7205353.0
038y8b0qq7,7271594.0
039664pl26,1504845.0
039ab1dd7b,1833.0
039ejh5uei,10538053.0
039wokuc77,483.0
039y0r29tw,573381.0
03a1n3qz37,952968.0
03ajtcs3m6,111572.0
03aux2xpxi,1475962.0
03bc811kwk,643699.0
03c7ihv5r8,3003286.0
03cb4nfq8y,1045505.0
03d749c8pq,2086657.0
03de07cu9g,108194.0
03dhyin1wr,430329.0
03dv6xhyqj,2308523.0
03e4ldtkwr,248748.0
03ehpjb1xi,1561072.0
03elnptx6z,5749080.0
03f1zxtzk0,12760444.0
03f8wbfd66,138366.0
03fu4odod3,1600841.0
03fu6zodma,5649076.0
03gc0lvuq8,1604562.0
03gcpdivng,591757.0
03gyrx2m3z,13093.0
03h5dc9gbq,-1.0
03h94o8qr4,2162383.0
03hmovubqj,3350396.0
03im9sqlcr,2143679.0
03inaenb06,1419916.0
03is9o4ta9,2067865.0
03iwwnwa5v,2211994.0
03j27kl1xn,3387991.0
03jbozytmd,570673.0
03jnh7qpzd,114973.0
03jwfmjamq,1913754.0
03k4r8hsdl,940068.0
03k8e2zw4q,1556074.0
03k8tvbgsp,341604.0
03kal0lv27,117711.0
03kh2dkwwj,-1.0
03kvrukcp2,1311.0
03l13akemf,10317445.0
03muk8w7xc,622157.0
03n7soui00,2728802.0
03nheise4m,3856059.0
03njevzg8e,5845631.0
03nz3v2q4x,809724.0
03odh83v7y,3881910.0
03os3h8yfn,550348.0
03p0e2peta,315238.0
03p2geaaw0,2104516.0
03p4y7n05u,3895098.0
03p55lmo7n,880674.0
03p56fu0af,3197575.0
03p5svybpv,178724.0
03pqczvm5j,318111.0
03psvn9yfb,1144332.0
03qbeknjp1,3720626.0
03ql8i57t4,725491.0
03qptb1u93,774603.0
03qt8zn5pa,950014.0
03qtkpnx47,938273.0
03r6rwznc0,167384.0
03rorbjfeh,464514.0
03s21mu1mp,128043.0
03sn98n94o,1964719.0
03sydi15z1,156792.0
03tpez6uov,113927.0
03u2zovryy,476389.0
03vhpovswg,1443149.0
03voupy8qx,327.0
03vwjhzzxb,273942.0
03wcj6jo3r,1513300.0
03x4nibbrh,813811.0
03xa1sfo09,1217766.0
03xbqktnu5,416072.0
03xvfy76e6,3133154.0
03y2r6gwj1,1415621.0
03yww9mfbn,1449029.0
03yyerv2a0,492402.0
03zx8if88h,363977.0
03zxczo2fk,3454382.0
0402kx7n8x,3343724.0
040cpm4ciq,1010055.0
040cuxr26u,80478.0
041df88r51,2837865.0
04298l5vgs,139430.0
0431ssr0wu,18495.0
04350ryixj,2663209.0
0437op6vmq,27601.0
043bsiwk01,1002476.0
043ed95ayp,139568.0
043jwvzwxy,76964.0
043x30q1qb,2081431.0
044959ww4h,9612257.0
044j7dp3sz,2357305.0
0450u5omq2,1501275.0
0453273vbn,-1.0
0455t3ahlq,1543928.0
0460wz8rby,49885.0
0466lq65dq,5955116.0
046io03d0w,1956641.0
047oldgs79,422190.0
04937gvqw2,710732.0
04a9rdv6x4,1333.0
04aid4m647,3799952.0
04atg7t0xx,319046.0
04atpt58sz,5522680.0
04axt8ttbj,232278.0
04b2x0vevo,254712.0
04bblnahlz,114931.0
04bdmlkis8,1246539.0
04bln2rj6f,246350.0
04bxj7mfy1,772615.0
04by4w91pk,4474.0
04bzkdej2v,1785052.0
04c4kuru8n,4494388.0
04c7mr7t02,90867.0
04d2s6rmb1,725613.0
04d68cd73s,1435293.0
04d6fniy6x,1001751.0
04dac64whh,553535.0
04dd5hjwrx,-1.0
04dfftbfvu,641783.0
04e3vmahwo,1722323.0
04e6lzztwz,27466.0
04e76b64iz,1762794.0
04echiiv9f,27136.0
04ekmt35n1,3277007.0
04elqabggm,2746208.0
04emeeqj02,81984.0
04esjoutcq,1322604.0
04ewjnywy5,517104.0
04f1b7kd09,3175.0
04f6bp4pvn,2708858.0
04fi0ztk7q,71595.0
04fobh50fb,425210.0
04fzdotqyw,2446344.0
04g2w1vlrz,174387.0
04gbg5q520,1896670.0
04ge0i584t,2014321.0
04gsh40s7b,247343.0
04gz3rygmf,709889.0
04h7v1ynp5,118735.0
04hh251dk7,2738005.0
04hqi7pk9f,1564720.0
04iass22kl,1426795.0
04idsycofv,335173.0
04j5j8oneb,303505.0
04jhphwehb,5548.0
04jntlcoaz,80703.0
04jycdz0sg,2679531.0
04k5a44j20,3853717.0
04k9h4hugg,1299590.0
04kd9afiil,22631.0
04kpklw4af,935846.0
04kwlgm6ke,2284094.0
04kwu8wbay,528527.0
04kxufzn84,49676.0
04l00vzqt6,574694.0
04l44kcij2,3068977.0
04l4ut0j7g,715308.0
04l4vs3ysa,1232776.0
04l6zb5cpf,1172748.0
04lej9b4sm,2774731.0
04lrqeodpc,133318.0
04lwkcb11n,163858.0
04m7acv1pp,760313.0
04myog3r8i,1529300.0
04ndmv4pzf,1405052.0
04nmhe65ka,8213.0
04o1oqg9ot,1085340.0
04oi1795q5,645741.0
04ouahws0e,127565.0
04oyq6brkp,1173357.0
04p9ongqrv,3472540.0
04pd5hw6wn,5472676.0
04re661wzb,1062820.0
04rw6xun6m,972493.0
04s2auftas,14659.0
04s8xmha59,26837.0
04sgzsm546,576183.0
04t8baz57f,1133867.0
04tx79cf3d,3407699.0
04u5q51vmt,88737.0
04uh49i88z,459095.0
04v8ghload,1619713.0
04wc90871z,39788.0
04wi2hoyo6,3593.0
04wnx4jyui,3380479.0
04wt3rz94l,2135146.0
04xakxmff7,780337.0
04xzadyw81,2327.0
04y8115avm,497840.0
04yc1ou6t7,1816113.0
04yk19u4bh,1238275.0
04ymkfxed6,346091.0
04zt8iy0rd,2912470.0
0505hf3lqi,129646.0
050e1z5g3l,454031.0
05155brjtx,1180896.0
051he0jk2k,2228718.0
051uhxd72s,492126.0
052q02510d,4535440.0
0534yu80jk,1273431.0
053mvljf36,3380751.0
055cqcqgln,431446.0
055texouzb,2076340.0
056mdvuvw7,167.0
056qnsw0nz,2303461.0
056t8rgj4z,627650.0
056vz1l1rf,2052906.0
057xsgtabp,9494063.0
0583agn73p,-1.0
058h6gp2af,1081636.0
059gpvc0ag,2342920.0
059kli1srp,152458.0
059mwrgpkv,5818261.0
059polzs34,456781.0
05ai1t9fa2,2014755.0
05am1cv3k4,189867.0
05amc84soa,2630606.0
05bi5i8h8b,327669.0
05bs51sno3,33207.0
05c68d2or4,257030.0
05ccrvp8aq,452810.0
05cdi1y8tk,423184.0
05cj8gwrfn,877918.0
05cjhxxgom,37326.0
05d3awab7r,3322850.0
05d5oouxh3,917055.0
05d8xwlij7,727922.0
05dajvxi0r,3774038.0
05ddj4bsgo,2661381.0
05dhk22h05,591079.0
05e3fmj2od,1116952.0
05ejw8dszw,1096766.0
05eml9mod4,2234586.0
05f4j714qi,842126.0
05fqwcqyte,196982.0
05g62oi67o,2134299.0
05g6rxcqcr,590541.0
05gcpyogwi,457507.0
05gtje6w4g,178244.0
05gv4vehug,492580.0
05hpojom7s,1348355.0
05hrpaaryk,4677691.0
05hytbz2op,1179306.0
05icup10qk,3945446.0
05ieafyzyp,1716095.0
05ixqjfea6,1219749.0
05izk4llqc,2402277.0
05kkzmm4zd,6966606.0
05kw6myma1,790185.0
05la8yh0nv,1538006.0
05lsky1lrh,104270.0
05m9gqwo42,168185.0
05mk3ik0t8,845198.0
05mwl5sk8y,189463.0
05n0ug73pg,216415.0
05nu8vdvlv,254010.0
05o379w9qu,1230159.0
05o65qb0c3,426005.0
05oi95br12,1299299.0
05os8n2aq6,163903.0
05ovtrz9d1,1067319.0
05pa0vpjhq,2482143.0
05q5z646d9,369213.0
05qczkb6gg,1082636.0
05qzic5x3l,162981.0
05rokc2ikl,8040.0
05rqloyvbw,4916.0
05sh0nejxo,1176525.0
05ssknx1tz,92751.0
05svu37ejk,2945051.0
05tbglisyd,1067757.0
05tho4lf9w,1894641.0
05u0828yjv,359093.0
05uc4lnoj6,1890545.0
05ue22u118,7695821.0
05uoxew2iq,744505.0
05uz7l4it5,1324693.0
05v30vd5t4,312304.0
05v75ksbvy,1698965.0
05vw2fakdi,2954484.0
05vwuwjk5z,703553.0
05wa0uxq7c,358476.0
05wf3nrqw6,506923.0
05whky1aso,3178664.0
05wnlsdfu8,263077.0
05x77kdr2f,77762.0
05xkkfxs5v,106375.0
05xp886mpi,6248268.0
05xsj8w658,84988.0
05y07py2rp,7398.0
05y0ul7tjx,1165303.0
05y1mb6959,1262187.0
05yjq0v7f3,844816.0
05z5s6c2fu,1990821.0
05z5trjk1e,844775.0
05zd88hgr2,6342654.0
05zmw5t3t7,162785.0
05zpznorbv,25316.0
05zt2xhw61,2837355.0
05zu01nuug,1674483.0
05zv5cx2lb,917391.0
05zy2xrdy4,596432.0
05zy4jl4zn,3620955.0
05zznjnw3i,1554877.0
0606tlacal,3561325.0
060qdp6rpz,8753484.0
060re1mnp4,1128124.0
0617z06esk,741310.0
0618h2uatd,4295.0
061jdwzzjz,651470.0
061ulkr60b,1165316.0
0624szt2om,2392.0
062oxv8bu6,12577.0
062qybhouw,818098.0
063ncxsex2,2905300.0
064cfomyz7,241247.0
064co2ynz4,392667.0
064crpsimh,4052348.0
064ft1o2mm,1025.0
0659ctcimz,992290.0
065sv8cuxh,290004.0
066e4qs0h1,580706.0
066m7i5lcg,2751643.0
066tuwrh7k,38580.0
0671467n3n,514947.0
0671mrxng0,1823066.0
0678oryy95,727972.0
067cmlhbt2,1553638.0
067hk6hl4p,852966.0
067hzusgo9,1225360.0
067mtrfnep,623775.0
068xr1r2n5,101063.0
069l17qggc,678607.0
06a5iunmlx,2201654.0
06a6t2lslg,543941.0
06ad4gve6k,1145177.0
06afpo0de6,1991.0
06ahoj6bal,661115.0
06b7cxhsqq,2117949.0
06bokjixs2,2630001.0
06bpz28wr1,1102701.0
06bv2vv7lu,-1.0
06bwh5oorr,927967.0
06c86tr0ea,2272282.0
06ccm5zkoj,1512586.0
06cdfxnv9x,2553.0
06cfe7ygs7,28951.0
06djr62ks4,38510.0
06dresdguj,813757.0
06dttrjqsb,2885194.0
06dy5hbktp,1000553.0
06echc56pl,2891733.0
06f2fl5f8x,719930.0
06f4m5rq7j,450613.0
06fq93giv5,7198062.0
06frcs7jd6,23619.0
06g9m9046h,400828.0
06gb3hlq7t,3371545.0
06gua8rf5q,276532.0
06h0rofddb,140729.0
06hai3gw9k,2034561.0
06hbu7l17y,3680161.0
06i1lqeqcn,1855950.0
06i29ezbrf,139328.0
06ifsitagz,2240752.0
06is0dyvcq,1333300.0
06iyhjub01,1006854.0
06j1lfd966,1443964.0
06j3rorwur,1513.0
06j7mqm5ig,435753.0
06jaq92ufb,544607.0
06jduntyxk,49613.0
06jfso8tz4,117268.0
06jgups6io,6195819.0
06jk3inp9p,234412.0
06jvpovbjb,2135157.0
06k4jprazh,2053528.0
06khem3efs,487611.0
06kswxm7rw,36883.0
06lckiu8gt,635112.0
06lghr7p26,495.0
06mj5ab13s,730883.0
06mwisfnh0,2249239.0
06n39nopnq,21411.0
06nmq7euhl,113558.0
06nrga15rp,269856.0
06nw6p1rx7,799335.0
06o3idddl4,1886386.0
06onmgd7c4,2501.0
06p6b6xft0,1182187.0
06p9pzzj38,974080.0
06pni6lyoa,4205473.0
06pzk21x5s,102708.0
06qfot8wbs,2913808.0
06qktjgtf5,2951906.0
06qomf4nds,12316105.0
06r7plwtat,716186.0
06rl2rlic8,480344.0
06s1b93zvc,311062.0
06s8vlv35q,1763360.0
06sdsrx579,5461.0
06sjcvw5tl,151350.0
06sr2tkewn,1409155.0
06stehla2t,1201244.0
06sxc47lld,605852.0
06t5vzo7nb,1805047.0
06te3rdrpk,1451.0
06tprvhy8p,598152.0
06u3jaae3c,3461910.0
06uhdpj5r4,196732.0
06v2ui01sd,3853.0
06vx64ejph,403622.0
06vyewr5ud,1116528.0
06wpr1l67j,1563087.0
06wwoxrljv,1101771.0
06x1a2lbm4,4743022.0
06xjqjxmh4,2549128.0
06xmwmkn39,780561.0
06y3igvfsg,1374632.0
06y5n0daxh,272946.0
06ycwrz4xm,3179367.0
06yqk4h5fe,4619265.0
06yter8zfe,34883.0
06yul1nvae,1035136.0
06zimbcd7m,1162.0
06zl20e1sn,1973511.0
06zzom3a66,1068088.0
070g8q1177,1004439.0
070nm568pj,887966.0
070r5ldzm8,92707.0
0719vvlwmc,875114.0
071cxq6c2c,4430723.0
071tmnuovp,2026179.0
071uc8p9dl,357999.0
072c5dvzcs,80941.0
072gthz3ef,1458046.0
072jbaaf82,138591.0
072tzxx3iy,2024024.0
073dzf2x6s,4417759.0
073jbxgqsd,6687499.0
073ord77i1,1269233.0
074gdpe0zx,33454.0
074o37yvee,1567427.0
0752j3jnj7,2720527.0
07533fhi1s,1167411.0
0753a90mxr,1431055.0
0757jdbq5e,87613.0
075fdcnz1q,667237.0
075ielnazp,2701180.0
075r80rn29,393203.0
076a8vz170,471344.0
076lfmrkf2,1077026.0
076u1z1mpz,1866935.0
077btchdys,446795.0
077c0n73hz,699264.0
077hu6p9fw,4492576.0
077xu3mfnu,384269.0
078g3yodld,3195973.0
079cbs0msz,1312594.0
07a3g1xtlw,2309509.0
07axa4tnau,1620269.0
07b1x7faw0,362998.0
07bxi1aaby,461104.0
07cqf4apk0,1079164.0
07djnx77rd,189858.0
07f640d79y,1290444.0
07fqufoai5,415132.0
07ghga5mdk,174899.0
07gm5l8wdw,561890.0
07gsr5xpyi,333781.0
07gz1yw10y,598208.0
07hl90tjsj,906444.0
07hlc557bf,4256972.0
07ib5ijano,981350.0
07ieyu94m8,1681540.0
07ifh0e1ii,1405798.0
07ijdlbui4,32455.0
07j7cwg3xi,1193795.0
07jd9bv9zg,266.0
07jgg3uk85,2256806.0
07jsdu6on8,1744668.0
07jzhv61ca,133853.0
07k82t112g,1066429.0
07khnl8qvk,504765.0
07kivwznyr,506980.0
07ksm7p22e,992687.0
07lf8qbywm,2723368.0
07m4kdym4w,65114.0
07mba72zco,411778.0
07mc57xcao,-1.0
07mjxnfogd,342227.0
07mq2l3bkt,1960488.0
07n05n81gm,1946517.0
07o3dbrnie,285181.0
07o7hpj5xy,61274.0
07odtt2fao,-1.0
07oxa0f5ie,1622410.0
07p5ccjpke,2312007.0
07pvv1u1yj,700790.0
07qaihzqm2,17482.0
07qdpy3hnl,147211.0
07rw7xn9ba,101147.0
07rw84uz9j,1097934.0
07sa8dzgjn,23342.0
07sdk7vesz,705799.0
07sf53v4w4,3882918.0
07t10aem60,539847.0
07talwrj82,238963.0
07tmyhhuma,-1.0
07tnpqqd50,4090679.0
07tqjkldx4,6485039.0
07ttwg3mhx,3617804.0
07u5zribjs,-1.0
07uj7rw2h7,1983657.0
07unuo91fa,1972078.0
07uskni4co,2201858.0
07vdl2ksq3,1105628.0
07w9xhp63t,103681.0
07wa6q4e1o,611553.0
07watt77xk,1019996.0
07x9tjt5ro,1080462.0
07xicv2mhb,3001219.0
07xzdv7v8n,3536286.0
07zl5ajyhf,613650.0
07zrmbud10,4249218.0
07zro8kfr4,220732.0
07zxiwkv2s,437430.0
0802p0197t,578532.0
0806z7trwl,1039069.0
080h4q8l6z,3971.0
080io8q6za,4472763.0
081hg88uyw,1520133.0
0822dgbe5u,2481662.0
082ff0zljr,125216.0
082slkd456,975553.0
0837xw1s6q,642566.0
083jbqx9ax,227465.0
083lc8hhu5,972778.0
083st5lez7,2962032.0
0841jupk8m,86646.0
084576euim,289262.0
084aktqhmc,484.0
084lft4ugp,1835500.0
084rnunfif,67616.0
0850bilz7i,517.0
086fzy4hbm,9771254.0
086js7qa1k,1923628.0
086jz2fpuy,54921.0
086m0wh6li,2033874.0
087l2vu4tk,130386.0
088guwlqpl,1677578.0
08aa8ammqm,1189185.0
08aftgs7ew,1076420.0
08aoich5kd,466094.0
08b28nc73e,94763.0
08b8p068wh,84022.0
08bxn9ynhl,179154.0
08bzalbh5k,4482.0
08ce7eh6ps,525873.0
08clif8gvx,54261.0
08ctm3quj9,819566.0
08debvu8e5,1349605.0
08ekbl6ueo,970396.0
08et67fh9k,247481.0
08fi082ch6,4241134.0
08fvvjrfuj,1795092.0
08g16x5n49,1187858.0
08gbnj0h13,388892.0
08ggsdhcmp,1917113.0
08gukftlc5,3258059.0
08h9jdyu8o,599255.0
08hd5pi2xp,2707870.0
08i20gi7yr,65130.0
08i26877bh,473754.0
08i4r40l2m,606532.0
08if358c7k,203059.0
08iq2p6zcp,756678.0
08iv6rjjym,1752775.0
08jldb3gqx,981562.0
08kx4pqoih,48224.0
08lwg42i0u,609743.0
08ogge1tbf,2287214.0
08omhc3ic4,596936.0
08q55w4e5q,923901.0
08q6w8ct18,3513987.0
08qeqqp6li,101826.0
08qn2wbf0d,414.0
08qr6g2rsd,-1.0
08quqx8ikn,663135.0
08qxvgvbbt,1562895.0
08r4ref5hs,-1.0
08rpgfx8nz,223249.0
08slzvkvnv,288827.0
08t65zdm3f,1446258.0
08t7edbgre,-1.0
08t88sn329,1899923.0
08tkjxpyc7,4017086.0
08tqxafz9g,1097397.0
08tzorh0bp,2836520.0
08u5ahw8gl,3098544.0
08uacn7bal,1755507.0
08uep3mq5s,697803.0
08ujpnlbyy,335662.0
08upsqg4uv,616305.0
08uw5xzbqu,4308999.0
08vbg0ebcq,867969.0
08vvh7t6ot,678372.0
08vyotwiq2,2636675.0
08wvteh8mi,1901771.0
08x92wfjzy,436.0
08xet6ynk8,1249945.0
08yw0b5ccw,545871.0
08zapowgl3,665.0
08zirtq7dr,5349902.0
08zjft457d,174867.0
08zk2riput,3700134.0
08zn7yrfac,145420.0
0900278qas,853864.0
09019tgpkf,134528.0
0904w0mxej,174520.0
0907zarrbp,1539312.0
090mu9vypl,1359876.0
091rknleii,222.0
091tr8kfd2,2174653.0
09305vitud,7363952.0
0940ozm46m,277237.0
094ai9ik0z,1169546.0
094ckscl1b,147864.0
094p06d13k,705.0
09583mrq8r,1702442.0
0958ttsi5u,1139562.0
095jwlhw61,433015.0
0960lm86f9,183743.0
096h51u6zi,1146319.0
096jhzlk0q,1380133.0
0971ydcr3o,1718210.0
09774lzudp,966353.0
097z8n5xc8,3888541.0
098lol05g4,24086.0
0996tnqw4w,11540673.0
09994suc6k,1144291.0
099d06hjwk,902663.0
099n90vunc,1222420.0
099pbqsgho,1747080.0
099q9e8kv2,928544.0
099szzzxpl,7221168.0
09abxvmayp,1549463.0
09at1lgyo9,31645.0
09b3f09syn,5084.0
09b9tl1tgp,1396624.0
09bt0s12ou,97772.0
09c16kusgy,2090313.0
09c2ikd9v2,505345.0
09c6bee60z,2703431.0
09cdxlprj3,56412.0
09cmwgn2qi,309843.0
09cwiavmqe,632301.0
09d7d2mwwx,44301.0
09dgwsr8s6,3149214.0
09dryiyyyl,2895435.0
09dya1lv3v,3969179.0
09f0uohmet,8323.0
09f6x76z80,5844059.0
09f893syzc,7428457.0
09fuw56yc0,1543828.0
